"DateTime","TotalActive","Kitchen","Laundry","HVAC","Others"
2007-08-02 17:00:00,179.133333333333,0,0,0,179.133333333333
2007-08-02 18:00:00,176.766666666667,0,0,0,176.766666666667
2007-08-02 19:00:00,173.333333333333,0,0,0,173.333333333333
2007-08-02 20:00:00,176.266666666667,0,0,0,176.266666666667
2007-08-02 21:00:00,164.1,0,0,0,164.1
2007-08-02 22:00:00,1270.96666666667,0,0,0,1270.96666666667
2007-08-02 23:00:00,1997.53333333333,0,0,338,1659.53333333333
2007-08-03 00:00:00,1070.9,0,0,536,534.9
2007-08-03 01:00:00,497,0,0,0,497
2007-08-03 02:00:00,603.333333333333,0,0,0,603.333333333333
2007-08-03 03:00:00,486.766666666667,0,0,0,486.766666666667
2007-08-03 04:00:00,285.7,0,0,0,285.7
2007-08-03 05:00:00,160.666666666667,0,0,0,160.666666666667
2007-08-03 06:00:00,176.733333333333,0,0,0,176.733333333333
2007-08-03 07:00:00,892.533333333333,0,0,661,231.533333333333
2007-08-03 08:00:00,1177.96666666667,0,0,995,182.966666666667
2007-08-03 09:00:00,1472.76666666667,0,0,990,482.766666666667
2007-08-03 10:00:00,1343.1,0,0,984,359.1
2007-08-03 11:00:00,1710.83333333333,451,0,979,280.833333333333
2007-08-03 12:00:00,1713.5,507,0,979,227.5
2007-08-03 13:00:00,1175.63333333333,0,0,978,197.633333333333
2007-08-03 14:00:00,1203.03333333333,0,0,998,205.033333333333
2007-08-03 15:00:00,1238.76666666667,0,0,1016,222.766666666667
2007-08-03 16:00:00,226.233333333333,0,0,23,203.233333333333
2007-08-03 17:00:00,215.133333333333,0,0,0,215.133333333333
2007-08-03 18:00:00,207.133333333333,0,0,0,207.133333333333
2007-08-03 19:00:00,213.033333333333,0,0,0,213.033333333333
2007-08-03 20:00:00,227.8,0,0,0,227.8
2007-08-03 21:00:00,195.4,0,0,0,195.4
2007-08-03 22:00:00,210.4,0,0,0,210.4
2007-08-03 23:00:00,1018.36666666667,0,0,0,1018.36666666667
2007-08-04 00:00:00,1131.63333333333,0,0,0,1131.63333333333
2007-08-04 01:00:00,503.366666666667,0,0,0,503.366666666667
2007-08-04 02:00:00,456.8,0,0,0,456.8
2007-08-04 03:00:00,1189.36666666667,0,0,910,279.366666666667
2007-08-04 04:00:00,182.566666666667,0,0,0,182.566666666667
2007-08-04 05:00:00,157.533333333333,0,0,0,157.533333333333
2007-08-04 06:00:00,167.066666666667,0,0,0,167.066666666667
2007-08-04 07:00:00,183,0,0,0,183
2007-08-04 08:00:00,443.966666666667,0,0,254,189.966666666667
2007-08-04 09:00:00,1368.93333333333,0,0,1015,353.933333333333
2007-08-04 10:00:00,1841.23333333333,0,393,1001,447.233333333333
2007-08-04 11:00:00,1980.66666666667,552,5,1001,422.666666666667
2007-08-04 12:00:00,1477.56666666667,0,0,1010,467.566666666667
2007-08-04 13:00:00,1369.2,0,0,1006,363.2
2007-08-04 14:00:00,1359.26666666667,0,0,1010,349.266666666667
2007-08-04 15:00:00,639.8,0,0,299,340.8
2007-08-04 16:00:00,341.733333333333,0,0,0,341.733333333333
2007-08-04 17:00:00,364.9,0,0,0,364.9
2007-08-04 18:00:00,331.6,0,0,0,331.6
2007-08-04 19:00:00,356.166666666667,0,0,0,356.166666666667
2007-08-04 20:00:00,332.2,0,0,0,332.2
2007-08-04 21:00:00,357.1,0,0,0,357.1
2007-08-04 22:00:00,341.5,0,0,0,341.5
2007-08-04 23:00:00,2206,0,0,460,1746
2007-08-05 00:00:00,1804.16666666667,0,0,983,821.166666666667
2007-08-05 01:00:00,873.166666666667,0,0,676,197.166666666667
2007-08-05 02:00:00,206.3,0,0,0,206.3
2007-08-05 03:00:00,217.066666666667,0,0,0,217.066666666667
2007-08-05 04:00:00,226.033333333333,0,0,0,226.033333333333
2007-08-05 05:00:00,192.233333333333,0,0,0,192.233333333333
2007-08-05 06:00:00,201.666666666667,0,0,0,201.666666666667
2007-08-05 07:00:00,201.4,0,0,0,201.4
2007-08-05 08:00:00,215.366666666667,0,0,0,215.366666666667
2007-08-05 09:00:00,1308.23333333333,0,0,946,362.233333333333
2007-08-05 10:00:00,1688.6,169,0,1019,500.6
2007-08-05 11:00:00,1675.56666666667,0,0,1017,658.566666666667
2007-08-05 12:00:00,1236.46666666667,0,0,1004,232.466666666667
2007-08-05 13:00:00,504.8,0,0,304,200.8
2007-08-05 14:00:00,177.933333333333,0,0,0,177.933333333333
2007-08-05 15:00:00,202.433333333333,0,0,0,202.433333333333
2007-08-05 16:00:00,175.666666666667,0,0,0,175.666666666667
2007-08-05 17:00:00,201.9,0,0,0,201.9
2007-08-05 18:00:00,187.233333333333,0,0,0,187.233333333333
2007-08-05 19:00:00,186.933333333333,0,0,0,186.933333333333
2007-08-05 20:00:00,196.933333333333,0,0,0,196.933333333333
2007-08-05 21:00:00,176.066666666667,0,0,0,176.066666666667
2007-08-05 22:00:00,485.466666666667,0,0,291,194.466666666667
2007-08-05 23:00:00,576.666666666667,0,0,407,169.666666666667
2007-08-06 00:00:00,965.866666666667,0,0,61,904.866666666667
2007-08-06 01:00:00,1471,0,0,1006,465
2007-08-06 02:00:00,588.1,0,0,387,201.1
2007-08-06 03:00:00,186.266666666667,0,0,0,186.266666666667
2007-08-06 04:00:00,180.4,0,0,0,180.4
2007-08-06 05:00:00,197.466666666667,0,0,0,197.466666666667
2007-08-06 06:00:00,177.9,0,0,0,177.9
2007-08-06 07:00:00,1287.36666666667,0,0,705,582.366666666667
2007-08-06 08:00:00,1776.86666666667,196,0,1003,577.866666666667
2007-08-06 09:00:00,2221.5,0,0,983,1238.5
2007-08-06 10:00:00,1836.8,414,0,980,442.8
2007-08-06 11:00:00,1738.13333333333,486,0,987,265.133333333333
2007-08-06 12:00:00,1242.33333333333,0,0,993,249.333333333333
2007-08-06 13:00:00,736.4,0,0,546,190.4
2007-08-06 14:00:00,240.966666666667,0,0,0,240.966666666667
2007-08-06 15:00:00,217.1,0,0,0,217.1
2007-08-06 16:00:00,213.1,0,0,0,213.1
2007-08-06 17:00:00,219.766666666667,0,0,0,219.766666666667
2007-08-06 18:00:00,215.233333333333,0,0,0,215.233333333333
2007-08-06 19:00:00,230.433333333333,0,0,0,230.433333333333
2007-08-06 20:00:00,199.166666666667,0,0,0,199.166666666667
2007-08-06 21:00:00,219,0,0,0,219
2007-08-06 22:00:00,195.9,0,0,0,195.9
2007-08-06 23:00:00,1604.93333333333,0,0,334,1270.93333333333
2007-08-07 00:00:00,2136.96666666667,0,0,516,1620.96666666667
2007-08-07 01:00:00,748.966666666667,0,0,0,748.966666666667
2007-08-07 02:00:00,219.566666666667,0,0,0,219.566666666667
2007-08-07 03:00:00,227.033333333333,0,0,0,227.033333333333
2007-08-07 04:00:00,242.166666666667,0,0,0,242.166666666667
2007-08-07 05:00:00,154.766666666667,0,0,0,154.766666666667
2007-08-07 06:00:00,174.166666666667,0,0,0,174.166666666667
2007-08-07 07:00:00,167.033333333333,0,0,0,167.033333333333
2007-08-07 08:00:00,1337.3,306,0,562,469.3
2007-08-07 09:00:00,1484.2,131,0,998,355.2
2007-08-07 10:00:00,1857,0,337,983,537
2007-08-07 11:00:00,1472.7,0,283,982,207.7
2007-08-07 12:00:00,1306.76666666667,0,4,989,313.766666666667
2007-08-07 13:00:00,1171.33333333333,0,0,988,183.333333333333
2007-08-07 14:00:00,1478,0,0,999,479
2007-08-07 15:00:00,1400.13333333333,0,0,1000,400.133333333333
2007-08-07 16:00:00,1764.06666666667,0,0,1000,764.066666666667
2007-08-07 17:00:00,1987.56666666667,0,1253,25,709.566666666667
2007-08-07 18:00:00,1308.5,0,291,0,1017.5
2007-08-07 19:00:00,783.9,0,0,0,783.9
2007-08-07 20:00:00,789.9,0,0,0,789.9
2007-08-07 21:00:00,788.366666666667,0,0,0,788.366666666667
2007-08-07 22:00:00,802.933333333333,0,0,0,802.933333333333
2007-08-07 23:00:00,923,0,0,0,923
2007-08-08 00:00:00,1996.9,0,0,908,1088.9
2007-08-08 01:00:00,1196.56666666667,0,0,988,208.566666666667
2007-08-08 02:00:00,1169.36666666667,0,0,994,175.366666666667
2007-08-08 03:00:00,525.033333333333,0,0,357,168.033333333333
2007-08-08 04:00:00,174.566666666667,0,0,0,174.566666666667
2007-08-08 05:00:00,166.666666666667,0,0,0,166.666666666667
2007-08-08 06:00:00,174.1,0,0,0,174.1
2007-08-08 07:00:00,167,0,0,0,167
2007-08-08 08:00:00,589.566666666667,0,0,208,381.566666666667
2007-08-08 09:00:00,2107.76666666667,387,0,993,727.766666666667
2007-08-08 10:00:00,2661.13333333333,499,633,981,548.133333333333
2007-08-08 11:00:00,1739,169,327,994,249
2007-08-08 12:00:00,1272.06666666667,0,38,1011,223.066666666667
2007-08-08 13:00:00,1247.33333333333,0,10,1022,215.333333333333
2007-08-08 14:00:00,1246.16666666667,0,10,1018,218.166666666667
2007-08-08 15:00:00,418.5,0,11,186,221.5
2007-08-08 16:00:00,213.166666666667,0,11,0,202.166666666667
2007-08-08 17:00:00,239.866666666667,0,11,0,228.866666666667
2007-08-08 18:00:00,210.866666666667,0,1,0,209.866666666667
2007-08-08 19:00:00,203.6,0,0,0,203.6
2007-08-08 20:00:00,224.333333333333,0,0,0,224.333333333333
2007-08-08 21:00:00,198.833333333333,0,0,0,198.833333333333
2007-08-08 22:00:00,218.066666666667,0,0,0,218.066666666667
2007-08-08 23:00:00,397.566666666667,0,59,0,338.566666666667
2007-08-09 00:00:00,2687.4,0,995,406,1286.4
2007-08-09 01:00:00,1025.53333333333,0,36,557,432.533333333333
2007-08-09 02:00:00,177.833333333333,0,10,0,167.833333333333
2007-08-09 03:00:00,195.933333333333,0,10,0,185.933333333333
2007-08-09 04:00:00,195.166666666667,0,10,0,185.166666666667
2007-08-09 05:00:00,176.4,0,11,0,165.4
2007-08-09 06:00:00,164.2,0,10,0,154.2
2007-08-09 07:00:00,594.533333333333,0,11,381,202.533333333333
2007-08-09 08:00:00,1523,181,0,992,350
2007-08-09 09:00:00,1152.53333333333,1,644,141,366.533333333333
2007-08-09 10:00:00,2323.46666666667,0,840,986,497.466666666667
2007-08-09 11:00:00,2773.8,0,1384,980,409.8
2007-08-09 12:00:00,1868.8,0,554,994,320.8
2007-08-09 13:00:00,1172.3,0,0,1005,167.3
2007-08-09 14:00:00,371.1,0,0,204,167.1
2007-08-09 15:00:00,152.166666666667,0,0,0,152.166666666667
2007-08-09 16:00:00,173.2,0,0,0,173.2
2007-08-09 17:00:00,166.166666666667,0,0,0,166.166666666667
2007-08-09 18:00:00,149.033333333333,0,0,0,149.033333333333
2007-08-09 19:00:00,166.5,0,0,0,166.5
2007-08-09 20:00:00,178.166666666667,0,0,0,178.166666666667
2007-08-09 21:00:00,146.966666666667,0,0,0,146.966666666667
2007-08-09 22:00:00,162.2,0,0,0,162.2
2007-08-09 23:00:00,164.933333333333,0,0,0,164.933333333333
2007-08-10 00:00:00,1081.2,0,0,575,506.2
2007-08-10 01:00:00,523.433333333333,0,0,338,185.433333333333
2007-08-10 02:00:00,163.4,0,0,0,163.4
2007-08-10 03:00:00,146.1,0,0,0,146.1
2007-08-10 04:00:00,178.166666666667,0,0,0,178.166666666667
2007-08-10 05:00:00,162.5,0,0,0,162.5
2007-08-10 06:00:00,151.466666666667,0,0,0,151.466666666667
2007-08-10 07:00:00,162.6,0,0,0,162.6
2007-08-10 08:00:00,1638.63333333333,218,254,799,367.633333333333
2007-08-10 09:00:00,2016.2,118,519,991,388.2
2007-08-10 10:00:00,2319.53333333333,0,969,981,369.533333333333
2007-08-10 11:00:00,1729.83333333333,0,567,982,180.833333333333
2007-08-10 12:00:00,1171.8,0,24,999,148.8
2007-08-10 13:00:00,1206.33333333333,0,26,1001,179.333333333333
2007-08-10 14:00:00,1189.06666666667,0,27,1002,160.066666666667
2007-08-10 15:00:00,737.033333333333,0,50,541,146.033333333333
2007-08-10 16:00:00,205.533333333333,0,26,0,179.533333333333
2007-08-10 17:00:00,190.033333333333,0,27,0,163.033333333333
2007-08-10 18:00:00,174.666666666667,0,27,0,147.666666666667
2007-08-10 19:00:00,206.666666666667,0,28,0,178.666666666667
2007-08-10 20:00:00,186.266666666667,0,27,0,159.266666666667
2007-08-10 21:00:00,173.833333333333,0,27,0,146.833333333333
2007-08-10 22:00:00,203.733333333333,0,27,0,176.733333333333
2007-08-10 23:00:00,1215.46666666667,0,26,78,1111.46666666667
2007-08-11 00:00:00,1356.2,0,27,983,346.2
2007-08-11 01:00:00,197.033333333333,0,27,0,170.033333333333
2007-08-11 02:00:00,191.2,0,27,0,164.2
2007-08-11 03:00:00,176.966666666667,0,27,0,149.966666666667
2007-08-11 04:00:00,191.966666666667,0,27,0,164.966666666667
2007-08-11 05:00:00,199.2,0,27,0,172.2
2007-08-11 06:00:00,177.166666666667,0,27,0,150.166666666667
2007-08-11 07:00:00,189.966666666667,0,26,0,163.966666666667
2007-08-11 08:00:00,955.666666666667,0,27,652,276.666666666667
2007-08-11 09:00:00,1748.7,0,304,1008,436.7
2007-08-11 10:00:00,1723.13333333333,221,28,1003,471.133333333333
2007-08-11 11:00:00,2603.6,959,303,998,343.6
2007-08-11 12:00:00,1213.53333333333,0,33,1015,165.533333333333
2007-08-11 13:00:00,1207.1,0,0,1021,186.1
2007-08-11 14:00:00,1175.46666666667,0,0,1020,155.466666666667
2007-08-11 15:00:00,1181.33333333333,0,0,1018,163.333333333333
2007-08-11 16:00:00,1199.63333333333,0,0,1014,185.633333333333
2007-08-11 17:00:00,756.933333333333,0,0,607,149.933333333333
2007-08-11 18:00:00,165.966666666667,0,0,0,165.966666666667
2007-08-11 19:00:00,175.466666666667,0,0,0,175.466666666667
2007-08-11 20:00:00,153.833333333333,0,0,0,153.833333333333
2007-08-11 21:00:00,169.366666666667,0,0,0,169.366666666667
2007-08-11 22:00:00,164.066666666667,0,0,0,164.066666666667
2007-08-11 23:00:00,920.666666666667,0,0,0,920.666666666667
2007-08-12 00:00:00,792.566666666667,0,0,0,792.566666666667
2007-08-12 01:00:00,269.833333333333,0,0,0,269.833333333333
2007-08-12 02:00:00,899.5,0,0,742,157.5
2007-08-12 03:00:00,300.1,0,0,118,182.1
2007-08-12 04:00:00,155.633333333333,0,0,0,155.633333333333
2007-08-12 05:00:00,157.166666666667,0,0,0,157.166666666667
2007-08-12 06:00:00,176.066666666667,0,0,0,176.066666666667
2007-08-12 07:00:00,161.733333333333,0,0,0,161.733333333333
2007-08-12 08:00:00,1047.43333333333,0,0,736,311.433333333333
2007-08-12 09:00:00,2099.33333333333,462,0,990,647.333333333333
2007-08-12 10:00:00,1793.36666666667,0,328,989,476.366666666667
2007-08-12 11:00:00,1213.36666666667,0,16,1016,181.366666666667
2007-08-12 12:00:00,1185.43333333333,0,0,1017,168.433333333333
2007-08-12 13:00:00,837.833333333333,0,0,670,167.833333333333
2007-08-12 14:00:00,172.6,0,0,0,172.6
2007-08-12 15:00:00,168.633333333333,0,0,0,168.633333333333
2007-08-12 16:00:00,167.6,0,0,0,167.6
2007-08-12 17:00:00,173.966666666667,0,0,0,173.966666666667
2007-08-12 18:00:00,169,0,0,0,169
2007-08-12 19:00:00,171.866666666667,0,0,0,171.866666666667
2007-08-12 20:00:00,165.9,0,0,0,165.9
2007-08-12 21:00:00,1019.23333333333,0,0,312,707.233333333333
2007-08-12 22:00:00,2765.83333333333,0,0,1010,1755.83333333333
2007-08-12 23:00:00,4634.4,661,812,982,2179.4
2007-08-13 00:00:00,1982.43333333333,0,223,1003,756.433333333333
2007-08-13 01:00:00,1244.5,0,74,999,171.5
2007-08-13 02:00:00,624.466666666667,0,28,426,170.466666666667
2007-08-13 03:00:00,200.9,0,29,0,171.9
2007-08-13 04:00:00,187.966666666667,0,29,0,158.966666666667
2007-08-13 05:00:00,200.7,0,29,0,171.7
2007-08-13 06:00:00,197.566666666667,0,29,0,168.566666666667
2007-08-13 07:00:00,334.066666666667,0,29,0,305.066666666667
2007-08-13 08:00:00,1456.53333333333,0,6,977,473.533333333333
2007-08-13 09:00:00,1432.26666666667,0,0,999,433.266666666667
2007-08-13 10:00:00,1510.4,93,0,996,421.4
2007-08-13 11:00:00,1194.3,0,0,995,199.3
2007-08-13 12:00:00,1158.26666666667,0,0,1001,157.266666666667
2007-08-13 13:00:00,1162.86666666667,0,0,998,164.866666666667
2007-08-13 14:00:00,1186.46666666667,0,0,1005,181.466666666667
2007-08-13 15:00:00,1180.73333333333,0,0,1023,157.733333333333
2007-08-13 16:00:00,393.833333333333,0,0,221,172.833333333333
2007-08-13 17:00:00,170.1,0,0,0,170.1
2007-08-13 18:00:00,168.4,0,0,0,168.4
2007-08-13 19:00:00,171.533333333333,0,0,0,171.533333333333
2007-08-13 20:00:00,160.4,0,0,0,160.4
2007-08-13 21:00:00,184.9,0,0,0,184.9
2007-08-13 22:00:00,816.1,0,0,0,816.1
2007-08-13 23:00:00,1897.16666666667,0,0,458,1439.16666666667
2007-08-14 00:00:00,943.3,0,0,667,276.3
2007-08-14 01:00:00,163.833333333333,0,0,0,163.833333333333
2007-08-14 02:00:00,174.4,0,0,0,174.4
2007-08-14 03:00:00,166.733333333333,0,0,0,166.733333333333
2007-08-14 04:00:00,175.2,0,0,0,175.2
2007-08-14 05:00:00,170.033333333333,0,0,0,170.033333333333
2007-08-14 06:00:00,151.066666666667,0,0,0,151.066666666667
2007-08-14 07:00:00,216.166666666667,0,0,0,216.166666666667
2007-08-14 08:00:00,1552.76666666667,295,0,756,501.766666666667
2007-08-14 09:00:00,1454.06666666667,0,0,1016,438.066666666667
2007-08-14 10:00:00,2349.6,656,366,1008,319.6
2007-08-14 11:00:00,1202.76666666667,0,0,1005,197.766666666667
2007-08-14 12:00:00,1218.23333333333,0,0,1007,211.233333333333
2007-08-14 13:00:00,1011.63333333333,0,0,797,214.633333333333
2007-08-14 14:00:00,193.133333333333,0,0,0,193.133333333333
2007-08-14 15:00:00,219.133333333333,0,0,0,219.133333333333
2007-08-14 16:00:00,208.766666666667,0,0,0,208.766666666667
2007-08-14 17:00:00,209.566666666667,0,0,0,209.566666666667
2007-08-14 18:00:00,212.333333333333,0,0,0,212.333333333333
2007-08-14 19:00:00,214.433333333333,0,0,0,214.433333333333
2007-08-14 20:00:00,218.133333333333,0,0,0,218.133333333333
2007-08-14 21:00:00,196.9,0,0,0,196.9
2007-08-14 22:00:00,1187.86666666667,0,123,0,1064.86666666667
2007-08-14 23:00:00,1876.43333333333,0,196,0,1680.43333333333
2007-08-15 00:00:00,2058.53333333333,0,51,853,1154.53333333333
2007-08-15 01:00:00,1471.4,0,28,1022,421.4
2007-08-15 02:00:00,784.9,0,28,581,175.9
2007-08-15 03:00:00,204.9,0,29,0,175.9
2007-08-15 04:00:00,193.866666666667,0,29,0,164.866666666667
2007-08-15 05:00:00,205.466666666667,0,28,0,177.466666666667
2007-08-15 06:00:00,207.1,0,29,0,178.1
2007-08-15 07:00:00,158.666666666667,0,3,0,155.666666666667
2007-08-15 08:00:00,401.133333333333,0,0,89,312.133333333333
2007-08-15 09:00:00,1370.13333333333,0,0,1049,321.133333333333
2007-08-15 10:00:00,2827.06666666667,338,0,1027,1462.06666666667
2007-08-15 11:00:00,2419.76666666667,0,255,1030,1134.76666666667
2007-08-15 12:00:00,1418.43333333333,0,28,1039,351.433333333333
2007-08-15 13:00:00,1231.16666666667,0,0,1051,180.166666666667
2007-08-15 14:00:00,1231.96666666667,0,0,1061,170.966666666667
2007-08-15 15:00:00,1173.56666666667,0,0,985,188.566666666667
2007-08-15 16:00:00,164.433333333333,0,0,0,164.433333333333
2007-08-15 17:00:00,186.566666666667,0,0,0,186.566666666667
2007-08-15 18:00:00,177.733333333333,0,0,0,177.733333333333
2007-08-15 19:00:00,165.666666666667,0,0,0,165.666666666667
2007-08-15 20:00:00,182.966666666667,0,0,0,182.966666666667
2007-08-15 21:00:00,167.933333333333,0,0,0,167.933333333333
2007-08-15 22:00:00,182.433333333333,0,0,0,182.433333333333
2007-08-15 23:00:00,1278.53333333333,0,0,0,1278.53333333333
2007-08-16 00:00:00,1663.5,0,0,729,934.5
2007-08-16 01:00:00,560.8,0,0,218,342.8
2007-08-16 02:00:00,283.066666666667,0,0,0,283.066666666667
2007-08-16 03:00:00,175.633333333333,0,0,0,175.633333333333
2007-08-16 04:00:00,151.466666666667,0,0,0,151.466666666667
2007-08-16 05:00:00,189.833333333333,0,0,0,189.833333333333
2007-08-16 06:00:00,161.033333333333,0,0,0,161.033333333333
2007-08-16 07:00:00,660.333333333333,0,0,328,332.333333333333
2007-08-16 08:00:00,1982.53333333333,224,0,1039,719.533333333333
2007-08-16 09:00:00,1678.76666666667,0,0,1036,642.766666666667
2007-08-16 10:00:00,1597.93333333333,235,0,1030,332.933333333333
2007-08-16 11:00:00,1758.6,503,0,1040,215.6
2007-08-16 12:00:00,1255.26666666667,0,0,1043,212.266666666667
2007-08-16 13:00:00,634.7,0,0,398,236.7
2007-08-16 14:00:00,185.266666666667,0,0,0,185.266666666667
2007-08-16 15:00:00,188.1,0,0,0,188.1
2007-08-16 16:00:00,158.3,0,0,0,158.3
2007-08-16 17:00:00,188.166666666667,0,0,0,188.166666666667
2007-08-16 18:00:00,173.933333333333,0,0,0,173.933333333333
2007-08-16 19:00:00,167.833333333333,0,0,0,167.833333333333
2007-08-16 20:00:00,177.133333333333,0,0,0,177.133333333333
2007-08-16 21:00:00,172.666666666667,0,0,0,172.666666666667
2007-08-16 22:00:00,182.466666666667,0,0,0,182.466666666667
2007-08-16 23:00:00,1627.6,0,0,615,1012.6
2007-08-17 00:00:00,2735,0,0,1040,1695
2007-08-17 01:00:00,1236.53333333333,0,0,1058,178.533333333333
2007-08-17 02:00:00,725.966666666667,0,0,568,157.966666666667
2007-08-17 03:00:00,176.733333333333,0,0,0,176.733333333333
2007-08-17 04:00:00,169.733333333333,0,0,0,169.733333333333
2007-08-17 05:00:00,172.3,0,0,0,172.3
2007-08-17 06:00:00,1342.43333333333,3,0,410,929.433333333333
2007-08-17 07:00:00,3144.46666666667,241,0,1028,1875.46666666667
2007-08-17 08:00:00,2002.43333333333,0,0,1056,946.433333333333
2007-08-17 09:00:00,1214.1,0,0,1055,159.1
2007-08-17 10:00:00,905.933333333333,0,0,742,163.933333333333
2007-08-17 11:00:00,179.766666666667,0,0,0,179.766666666667
2007-08-17 12:00:00,153.666666666667,0,0,0,153.666666666667
2007-08-17 13:00:00,173.833333333333,0,0,0,173.833333333333
2007-08-17 14:00:00,169.733333333333,0,0,0,169.733333333333
2007-08-17 15:00:00,166.966666666667,0,0,0,166.966666666667
2007-08-17 16:00:00,166.4,0,0,0,166.4
2007-08-17 17:00:00,171.033333333333,0,0,0,171.033333333333
2007-08-17 18:00:00,174.866666666667,0,0,0,174.866666666667
2007-08-17 19:00:00,154.633333333333,0,0,0,154.633333333333
2007-08-17 20:00:00,992.133333333333,0,0,812,180.133333333333
2007-08-17 21:00:00,169.033333333333,0,0,0,169.033333333333
2007-08-17 22:00:00,156.466666666667,0,0,0,156.466666666667
2007-08-17 23:00:00,177.366666666667,0,0,0,177.366666666667
2007-08-18 00:00:00,166.033333333333,0,0,0,166.033333333333
2007-08-18 01:00:00,165.033333333333,0,0,0,165.033333333333
2007-08-18 02:00:00,166.666666666667,0,0,0,166.666666666667
2007-08-18 03:00:00,162.866666666667,0,0,0,162.866666666667
2007-08-18 04:00:00,177.266666666667,0,0,0,177.266666666667
2007-08-18 05:00:00,154.133333333333,0,0,0,154.133333333333
2007-08-18 06:00:00,161.466666666667,0,0,0,161.466666666667
2007-08-18 07:00:00,289.933333333333,0,0,111,178.933333333333
2007-08-18 08:00:00,933.533333333333,0,0,783,150.533333333333
2007-08-18 09:00:00,169.133333333333,0,0,0,169.133333333333
2007-08-18 10:00:00,156.1,0,0,0,156.1
2007-08-18 11:00:00,167.766666666667,0,0,0,167.766666666667
2007-08-18 12:00:00,173.566666666667,0,0,0,173.566666666667
2007-08-18 13:00:00,148.933333333333,0,0,0,148.933333333333
2007-08-18 14:00:00,172.633333333333,0,0,0,172.633333333333
2007-08-18 15:00:00,169.033333333333,0,0,0,169.033333333333
2007-08-18 16:00:00,165.766666666667,0,0,0,165.766666666667
2007-08-18 17:00:00,172.633333333333,0,0,0,172.633333333333
2007-08-18 18:00:00,148.966666666667,0,0,0,148.966666666667
2007-08-18 19:00:00,688.333333333333,0,0,501,187.333333333333
2007-08-18 20:00:00,599.766666666667,0,0,435,164.766666666667
2007-08-18 21:00:00,160.7,0,0,0,160.7
2007-08-18 22:00:00,168.9,0,0,0,168.9
2007-08-18 23:00:00,160.166666666667,0,0,0,160.166666666667
2007-08-19 00:00:00,176.6,0,0,0,176.6
2007-08-19 01:00:00,156.566666666667,0,0,0,156.566666666667
2007-08-19 02:00:00,161.7,0,0,0,161.7
2007-08-19 03:00:00,182.433333333333,0,0,0,182.433333333333
2007-08-19 04:00:00,153.666666666667,0,0,0,153.666666666667
2007-08-19 05:00:00,172.366666666667,0,0,0,172.366666666667
2007-08-19 06:00:00,158.133333333333,0,0,0,158.133333333333
2007-08-19 07:00:00,924.466666666667,0,0,748,176.466666666667
2007-08-19 08:00:00,403.966666666667,0,0,240,163.966666666667
2007-08-19 09:00:00,147.966666666667,0,0,0,147.966666666667
2007-08-19 10:00:00,178.2,0,0,0,178.2
2007-08-19 11:00:00,162.4,0,0,0,162.4
2007-08-19 12:00:00,161.533333333333,0,0,0,161.533333333333
2007-08-19 13:00:00,314,0,0,0,314
2007-08-19 14:00:00,434.233333333333,0,0,0,434.233333333333
2007-08-19 15:00:00,2362.2,466,765,659,472.2
2007-08-19 16:00:00,3696.13333333333,544,2086,640,426.133333333333
2007-08-19 17:00:00,2252.73333333333,15,1748,0,489.733333333333
2007-08-19 18:00:00,2686.06666666667,0,1625,722,339.066666666667
2007-08-19 19:00:00,2796.36666666667,0,1270,604,922.366666666667
2007-08-19 20:00:00,2761.53333333333,0,1114,1029,618.533333333333
2007-08-19 21:00:00,2385.86666666667,0,257,1032,1096.86666666667
2007-08-19 22:00:00,667.366666666667,0,37,315,315.366666666667
2007-08-19 23:00:00,208.4,0,10,0,198.4
2007-08-20 00:00:00,179.8,0,10,0,169.8
2007-08-20 01:00:00,176.2,0,10,0,166.2
2007-08-20 02:00:00,202.466666666667,0,10,0,192.466666666667
2007-08-20 03:00:00,189,0,10,0,179
2007-08-20 04:00:00,174.4,0,4,0,170.4
2007-08-20 05:00:00,165.9,0,0,0,165.9
2007-08-20 06:00:00,171.6,0,0,0,171.6
2007-08-20 07:00:00,1400.46666666667,0,0,761,639.466666666667
2007-08-20 08:00:00,909.766666666667,0,0,570,339.766666666667
2007-08-20 09:00:00,1290.9,0,0,1061,229.9
2007-08-20 10:00:00,1526.26666666667,0,165,1071,290.266666666667
2007-08-20 11:00:00,439.966666666667,0,95,147,197.966666666667
2007-08-20 12:00:00,2188.76666666667,0,1755,0,433.766666666667
2007-08-20 13:00:00,1444.43333333333,0,1061,0,383.433333333333
2007-08-20 14:00:00,764.733333333333,7,113,179,465.733333333333
2007-08-20 15:00:00,1843.66666666667,474,21,1073,275.666666666667
2007-08-20 16:00:00,2057.06666666667,551,230,1068,208.066666666667
2007-08-20 17:00:00,963.5,0,43,755,165.5
2007-08-20 18:00:00,896.933333333333,0,646,0,250.933333333333
2007-08-20 19:00:00,2130.53333333333,0,1838,0,292.533333333333
2007-08-20 20:00:00,1196.9,0,897,0,299.9
2007-08-20 21:00:00,343.366666666667,0,37,0,306.366666666667
2007-08-20 22:00:00,587.233333333333,0,10,0,577.233333333333
2007-08-20 23:00:00,1070.16666666667,0,10,698,362.166666666667
2007-08-21 00:00:00,212.233333333333,0,10,0,202.233333333333
2007-08-21 01:00:00,201.433333333333,0,10,0,191.433333333333
